director_id,movie_id
1313223,74128
1313225,74128
12859,19247
39018,4705
588380,274820
94831,26189
28256,231009
1083925,339327
1465044,339327
99437,91624
1354686,287628
1138750,336251
1438342,325263
32096,76871
1066440,353898
1455337,336203
1031603,306543
28256,316170
83681,50341
31898,65628
31898,116236
31898,297505
31898,289679
31898,270463
31898,270470
932222,192431
1172728,192431
240740,317655
606175,82567
606175,136627
96001,31169
17862,228039
26134,64735
221723,99762
96372,75634
83998,66127
1068848,354128
1028470,330037
116792,37091
1168730,278388
1311001,264569
232858,354556
26760,39915
65452,265640
65452,49455
1293082,209764
1430881,115873
34751,116155
76447,16566
635017,20931
59,42949
930791,189621
1022794,100024
67767,83415
56213,98203
8823,175386
67426,239519
47893,33787
145304,58646
254081,74430
18635,2988
39474,167583
1186768,27328
230973,212051
544984,190213
30099,33551
1106764,253876
1296743,253876
169046,142106
176794,56968
88061,21927
71901,25713
84074,354544
18064,10492
1363318,121550
84641,99863
13802,73430
89683,46617
152043,107076
78997,19505
14674,97991
33841,189723
82171,180114
67767,41241
937879,87388
97774,177190
85203,158750
101767,180152
150641,273106
1519552,273106
930791,120672
1208802,136752
149863,170603
1178463,198143
65817,58625
1297488,257447
34580,66568
1434098,299359
8514,72639
39138,12598
2917,134480
8823,43142
97774,248639
1110543,139349
1199518,207850
21013,290789
27517,43710
1477128,344591
1285496,27306
31621,28646
107941,27351
464232,27351
92993,82466
42309,64218
56339,97187
133202,76940
133202,20044
176819,63046
87418,52764
1243456,250558
1108871,138450
935536,56725
15305,68115
114620,21836
82461,206461
1059880,49978
1076580,42132
220702,318922
1424388,323694
1424389,323694
132964,301875
99436,48297
55538,329637
54248,273477
29700,196065
46791,253155
227525,83232
110695,315859
198613,180679
229359,59429
93288,245168
32427,113638
1160535,319669
1030260,285860
96369,29008
20658,319373
1029284,290316
1456977,336655
1456978,336655
1367841,295111
1130540,260313
1130539,260313
928774,284048
1187198,320643
27221,58858
109530,32671
163097,265758
2291,265758
1215143,265758
97288,16516
229373,183859
1110383,62323
1324120,62323
1110911,139572
994303,79721
1209864,224297
105343,107406
17877,259999
502188,135679
1032,274906
53395,274906
96369,105584
1501126,27255
22334,2909
1074508,171885
63868,336206
126809,45075
1325093,261884
1029284,83052
69416,12448
133704,204342
1062755,91973
76021,293828
96494,20947
930333,347096
1191222,208242
1179822,253255
1288704,253255
144798,83581
1193462,209921
1193463,209921
1193464,209921
1193465,209921
85006,49087
72205,54040
72206,54040
993999,132912
102511,41061
1294594,113388
143984,48119
39804,48856
86325,346646
119337,291549
585933,310135
585934,310135
1397786,310135
1191198,63569
558465,70418
38692,22084
71947,45602
562915,217414
1445738,106194
10249,67280
1050915,67280
253152,86955
14860,111344
1012127,138167
6593,86990
84677,336664
6593,23388
39819,52050
1021436,267815
1744,85820
51516,6945
1188,270759
16487,41288
10790,198204
10001,54570
1021396,88737
94831,60932
142936,49843
1411880,316885
1060223,319513
1172229,191718
1130914,330421
28256,177104
1380821,348296
33485,26847
1086386,287241
1257827,301351
1068614,253333
235279,62409
588736,53743
198612,112130
1173395,50715
88458,115616
1171914,146949
83263,91691
78040,323272
17282,180900
17386,284290
73654,273153
80698,16366
85716,16366
30008,281124
30008,357130
237859,128939
938833,352552
4723,276907
1462,277710
232002,306943
93136,285841
28256,60061
229252,352173
85048,353879
1171914,328714
1424349,324266
1288700,253253
59466,301629
1044255,300542
56736,93840
1422673,323373
107377,343289
1375378,343289
3776,78572
1175691,335837
19684,288585
65934,59499
1088277,349048
33036,11204
1272849,238398
15488,268009
564045,82313
1036754,134144
1504461,180759
1467662,335874
70500,306819
1210377,224894
1369026,295401
183541,56554
90591,57876
13776,357935
13776,263570
131184,128634
73639,330171
100336,152787
144945,297755
81853,17433
1276823,241843
1276825,241843
240167,141138
107669,148622
107669,32336
98835,27920
99255,27920
98835,27924
240594,65142
98838,73546
99280,27934
99280,27935
107669,46010
107669,63258
107669,57781
107669,56547
107669,77986
99437,57778
107669,57778
107669,63303
1094237,78132
1190421,78132
1190421,42275
1190421,80155
1190421,71051
127027,41605
1190421,31648
71797,324308
935517,87835
355686,33789
21320,125558
512444,266433
1359995,266433
1507572,347328
1507573,347328
99710,319910
1081846,252773
142005,284279
74655,313922
16294,37923
1190179,72614
87001,117863
98837,20899
82286,298432
76462,24436
27875,5900
519898,163428
87257,283587
1439071,328132
557515,27724
1273139,285460
989127,241739
1305358,261817
39243,49693
1211636,326441
1326278,273261
58689,333344
53615,242462
439236,356216
1372067,296503
1372068,296503
1372069,296503
82442,233490
114004,261818
55476,328589
19012,338928
1182819,317981
146666,346093
1180839,280005
97288,355135
45921,72720
65429,150213
65429,50087
125426,41091
1027910,318279
1403129,318279
90522,231392
1140238,323674
125637,41144
1118348,323366
1479447,345468
936080,57627
936081,57627
935933,298865
1171837,191312
223824,279968
563700,266061
65429,303903
65429,350499
560288,71118
43887,68591
589410,286452
1768215,70069
225586,50506
1116035,90118
33485,42673
1205579,275985
226771,350555
146433,153781
99388,295884
128432,104244
43704,104244
128432,126415
239473,95375
239473,195768
239473,85784
239473,95864
24380,2798
239473,91060
93725,242262
126763,310123
928490,287948
212965,126832
150512,218974
50870,154582
2333,89625
1012236,163942
76978,277261
41632,197177
40,193315
1032,5804
56872,86500
35270,230896
1266051,230896
121216,38060
137938,46963
11523,96701
113610,86868
113610,31359
1366270,294086
66086,342474
1310888,310137
16847,263472
115906,342021
68167,290714
1653872,75901
930706,312827
1347380,318973
1161657,318973
30149,50126
11401,264264
5269,83827
70250,128174
1169948,87300
1283890,248561
77747,300532
557936,80089
1062641,80089
30422,111981
113502,261192
1084273,92780
53935,296523
15812,283161
67589,200813
930695,299729
34796,120581
1199016,65614
1328180,271039
196197,242115
81285,102155
81285,151731
40243,52060
107792,167733
1149364,167733
1299144,258255
19707,211914
12632,104150
44683,34204
588449,106513
81727,327749
1152007,169794
554492,45489
210161,324281
1121785,324281
102439,205076
21126,162383
16927,162383
18254,181574
70862,215302
143653,51272
1294471,81481
1088613,48675
68770,51836
31621,28640
15705,65014
132146,45052
109106,32285
138867,74225
1066310,288154
1043297,108147
76418,46169
449832,74254
1480986,338729
45052,300153
1393117,307510
127491,269961
1422940,319341
69371,303991
1498767,331592
108486,351901
45577,60190
1507498,358982
1203326,218576
1027125,218576
1161014,356149
1869,315335
1141827,81704
544361,65953
1208357,222939
1480437,345931
1509998,345913
112400,84418
112400,86271
112400,88348
589610,319076
928979,82939
5561,28064
29447,116194
51445,46025
24886,139156
20674,139156
1023797,100243
24380,68023
5561,28538
5561,91265
5561,128797
5561,83121
5561,84584
5561,22726
5561,35611
5561,46436
5561,27909
5561,150839
5561,101444
5561,8692
5561,36275
5561,114609
5561,98027
5561,77165
5561,96133
1134304,294543
1129511,196761
1430116,326723
1141077,274483
85234,306838
94918,284284
11770,327389
1186596,204255
64141,10317
80752,340382
557880,332839
228745,63276
1028470,84858
102237,118051
64992,253450
220702,356846
30956,104973
99437,104973
25826,28058
137467,254302
56661,296100
55439,334538
34110,284294
96071,43457
1086353,284870
1073823,121206
22795,17938
105860,352978
225407,322125
190919,285840
1038000,285840
112269,34381
67813,253412
555094,212162
1252958,212162
555094,152044
1252958,152044
554492,45492
107490,330764
1192921,342550
126315,284875
105984,30294
145714,105861
33806,90094
1016305,283711
7506,49326
20605,2004
23511,2333
17361,1539
48679,11440
12099,334298
26767,338421
238714,35922
17867,314365
73282,359108
1454941,336050
82714,270081
82714,311417
190102,101420
1183516,333674
938085,344120
9181,245698
1169024,325348
42309,57203
107566,211755
1379246,321228
1296807,257237
1296809,257237
1274445,239523
49415,19430
8636,109632
66936,239619
979350,65766
51601,15640
1194636,285598
1360417,290382
67273,290382
47333,295964
6818,157843
2150,353686
144845,300839
893462,359105
105113,154671
3317,315841
548474,91007
28117,11142
70854,243473
146484,18303
146481,18303
563380,42427
1421857,322434
124902,38977
81495,267970
1216558,335310
83594,44827
69791,160155
84782,24801
64877,73527
1198875,285838
12477,30921
1388653,322443
1275388,240268
93149,25088
497473,74555
111059,296065
115624,36588
1238965,329263
15868,290637
119405,45083
143142,49961
978909,139276
1320554,269747
1083229,296750
130646,349498
82491,65586
1402041,312963
1020760,180685
1437799,180685
548066,54558
1128,42032
1051381,219435
2891,27456
94880,43551
188897,18557
223290,103066
226013,72850
90864,72850
71852,72850
69982,43481
81210,55612
1293130,322740
1293131,322740
223853,205017
589610,66211
145837,136109
144851,51512
98599,37571
564948,340190
101053,92395
53348,329205
78135,104709
61490,9987
87521,110568
82033,45326
1072082,119197
131250,44682
6648,65092
130050,84449
33414,61502
37626,66447
1070382,119478
97966,87706
1036577,58432
1027003,86120
49281,15711
34741,175334
33806,14169
96255,27114
3224,271736
80570,184862
103924,184862
1085050,81660
223791,286789
74878,206480
144210,77197
89632,186227
82579,40251
138507,44656
108987,246299
113411,90682
99859,300090
1293710,342657
1489282,347697
84998,344476
1144404,315509
1144405,315509
1496233,343059
163198,58895
257490,40341
553375,298582
43,73339
133423,28805
1066405,268660
1296662,257160
87355,19657
87356,19657
230978,173728
78747,49035
635017,81273
80387,19636
80387,19637
174470,54971
90454,170838
120953,38637
1013089,97342
109197,182131
545262,58493
1065740,62368
1280968,245536
1401889,312940
1498847,355545
56377,285181
1180708,289039
69759,298721
1421243,322614
285104,336805
1469397,341077
536712,97110
379289,74717
572352,74718
460200,278718
1509639,293941
144282,342925
1478307,342925
564018,335490
78615,40483
82566,289191
22987,2232
81693,126227
108983,144111
114337,144111
14246,20361
145162,295314
236914,337730
17278,95807
1581193,336149
109599,32707
119498,330298
150844,267463
568076,361138
66109,10645
93003,359325
37535,13305
1294859,353500
44955,104274
51034,311539
59935,311539
72952,311539
6241,459
6241,457
93397,25234
1497110,354667
19708,40487
152510,38237
1021392,17874
95995,26679
95996,26679
95998,26679
549026,66881
38625,6318
122904,353117
18246,78224
15156,255775
56570,277967
110283,324245
76978,168981
46712,96717
18823,320736
1463023,338767
18525,338273
1393858,361159
1455472,336268
1513674,348295
65874,338072
105343,40345
139651,68387
1158776,341962
1470847,341962
73645,268099
1456982,336660
225009,319995
1458326,337115
185438,159824
1179422,360784
1179419,360784
63008,330206
1357884,289232
1134531,314011
230334,316347
227455,58156
131659,286301
3776,72898
19069,72898
24380,72898
24882,72898
34613,72898
53767,72898
1180577,72898
1192278,201284
1000753,72642
564018,16013
3770,200325
235578,280668
127673,286256
6592,26267
87565,115626
38692,13968
99362,36269
107658,22371
84437,19294
228280,51824
936622,50587
1202306,243884
1009298,127367
18335,136884
1366808,192137
1296524,356905
17825,124111
80923,16854
80924,16854
84110,79700
84111,79700
81116,45722
64508,253112
143080,49954
143081,49954
621628,123691
1408020,346401
582527,207273
86324,207273
812068,207273
138776,207273
8186,207273
138775,207273
4458,33352
230157,85207
1066705,204582
231705,224778
227520,142982
986015,91926
1126,179847
671828,39793
111641,33984
182174,134474
230008,134474
93194,69407
15993,40139
15239,110433
145605,84912
41222,168375
1313049,24094
10610,120588
935706,88012
14999,87734
110519,179868
1435424,328930
35770,28472
93903,288587
34751,159215
39012,86040
203159,126464
1019859,83834
33883,88390
1134,117493
30700,3145
130313,46581
148557,31927
1308144,136146
1168630,157161
62824,36550
27005,339530
6592,108204
17309,6980
71548,306745
11701,314385
931095,116377
57741,309809
116330,241573
1368165,295317
1550593,339320
1341629,292539
1429200,301228
77723,330112
1169157,362046
87267,59230
17496,314402
1449267,332749
583536,332749
1186425,361931
83255,85616
27014,72785
27014,124980
1075576,88947
1075576,144344
12150,42093
12150,42460
12150,192236
97646,175924
1429196,326333
41041,250535
224114,320028
5125,250230
80570,111732
4346,65282
89794,62091
89794,35418
66728,276770
96369,47211
557305,318954
6884,297762
6046,47934
19499,252983
66212,302349
6818,340488
930710,339988
1032,68730
56210,352161
101222,28585
408,285689
148535,63081
1042634,67337
14614,46636
488,296098
1278722,353616
66731,158675
1062889,171759
94134,71374
524,336029
5269,82968
150602,138752
84021,316042
81437,304126
97087,27152
1152191,194548
73629,12794
1148322,166733
1351129,307276
1452019,335138
17309,126934
31155,23142
20833,198200
93922,106546
1100378,134782
85598,253533
49785,84911
58255,323661
559861,323661
1423326,323661
1227268,362363
78160,324807
46230,111718
110519,88529
742142,55011
103509,99760
133518,133560
125684,338312
240283,273197
83224,67977
1418,295799
183724,243352
10697,51428
1115348,141760
1115350,141760
1481000,346079
2679,244316
1111685,277190
17087,352208
17439,89774
579421,43206
582417,156389
29627,156388
56435,289097
56435,67216
56435,26301
280635,48426
66150,359364
30309,121869
229135,310568
566294,319994
32154,143769
1402358,336666
58614,319996
1031204,236873
137492,357784
24011,314388
62926,223574
71174,181104
1070258,75063
134639,49249
66731,76115
1122354,76115
109082,32226
82714,327655
1190085,207270
71710,353446
1322031,323792
1169157,359471
936236,248633
1299831,258665
112588,113391
588816,80105
151380,123879
105729,40922
114953,141581
130663,141581
75043,93230
77362,36737
110922,30671
1457187,336744
95262,217185
35256,85285
35256,322453
35256,118876
35256,4196
35256,64526
35256,106944
35256,58658
35256,152846
35256,62947
54222,225719
117642,268060
92012,72485
142885,49837
18910,38293
40940,32105
133873,359305
1002601,94649
5636,9643
1844,170759
57758,170759
1372873,297018
54025,306947
131184,66741
969935,85566
40983,4955
40984,4955
937340,191975
132452,103750
1071403,151086
1476433,344339
138140,216822
1357732,156068
556913,39882
1039943,89659
1039943,163447
101891,194720
1266283,158848
1043047,197754
237384,267428
221925,41809
1413504,360339
105294,188560
1158667,44250
21839,172577
79872,339350
69488,315872
72624,32577
51785,20430
106697,73455
1295757,73455
227520,199184
227520,60193
227520,105529
227520,106224
227520,198661
227520,68821
227520,76157
227520,159474
227520,198311
57641,326755
57641,63071
57641,65480
57641,63229
57641,72279
57641,59139
57641,195812
57641,194485
57641,65573
57641,92572
57641,56287
57641,61829
57641,82368
57641,92586
57641,76575
1174077,193732
57641,45005
9833,2969
70562,273868
70562,231304
43222,36817
1048220,337014
10723,47158
1223,270487
1224,270487
1199439,214717
44644,32528
231521,14847
40243,39285
27221,136294
146000,136294
104813,29760
58608,43713
1320314,45823
2712,44008
92436,46713
1437178,362185
1437179,362185
1373168,192767
84074,250572
105642,353595
1456122,328246
141934,320589
78055,319073
1289202,184608
107065,84658
1111138,139646
1113243,119256
18626,153410
1003245,214219
1822,238458
1238017,265760
89981,84114
89981,40826
15766,26015
56865,41434
26875,58405
9054,111460
928146,318917
1271890,237303
587509,79580
107331,30933
1079381,124088
71950,47084
1227885,47084
1261117,47084
116406,54297
63305,10094
558859,70553
133237,57662
14860,57662
165479,61656
51932,58106
58448,44848
1157584,175005
65420,20381
1012161,97108
557575,91001
20023,125527
583125,78115
19798,158939
101225,363439
1428168,325848
1428169,325848
107149,335724
1076627,334328
4762,355600
95024,316761
1219477,257117
1374237,362373
1102370,341886
236211,291151
76360,14091
122016,46565
122016,84984
105866,49456
4956,49456
3776,49456
122016,49456
5970,49456
1128183,49456
122016,74657
122016,122787
122016,80443
122016,136572
122016,107035
122016,74656
1362815,291866
29907,38201
468,298931
1017258,298931
587603,216363
587603,255784
1362167,291336
156155,112162
1424392,324293
1424393,324293
239637,299715
1281332,245855
1537976,341051
77300,220200
61243,90079
21819,90079
21819,103210
1725158,139637
29693,211144
92227,171952
90609,334536
1085919,113097
53615,320343
1133598,143602
1314543,267178
93991,331576
133405,359255
49311,359255
1494648,77821
9956,203226
9956,156225
937061,24567
1040955,106845
228643,360341
1090060,48761
238400,360638
25340,329819
543692,65576
1324785,259985
1072375,32160
38692,360605
105666,217775
1044685,108614
147531,230211
147532,230211
1265594,334394
1250064,248417
1115718,190250
1681622,165181
8626,268212
8626,262945
8626,37679
8626,27364
8626,82963
229418,49697
1260210,227350
233912,61718
119337,38015
127846,320150
90583,333287
90585,333287
1294527,300433
1317685,268725
66074,289712
93396,285844
1264231,225285
138108,267467
1362555,291692
64901,32249
81251,39111
81252,39111
285496,39111
555639,39111
127531,58959
130358,38988
92436,286668
124640,25744
85006,32213
123017,32152
81251,37973
81252,37973
225148,274626
76418,50479
1142824,247954
1276241,235704
1088035,128842
126809,65881
83016,107976
81220,18060
1194774,210966
582132,77504
558557,32229
548474,32162
586480,32162
563550,71620
553555,32163
583175,32149
85006,32157
1134541,36063
65932,29977
70900,29977
231478,52418
66719,41980
1265162,230210
87086,13311
1610728,82477
224627,56578
90350,55765
64423,120713
583166,154030
33300,32932
142670,141819
137143,254672
66719,62977
66718,62977
1080557,101056
56865,254526
86325,61062
94049,25655
35452,10257
64423,10257
240150,44245
70109,233112
126489,41441
548651,193717
24989,239853
568019,104176
1182291,269340
118734,37849
110511,33338
107545,31036
92831,44133
110511,73897
92831,37850
123642,32150
68905,214910
57832,18816
1336940,280019
85006,180651
133873,37196
70110,244114
15140,11175
111532,24821
87894,24822
26849,14660
568258,19238
118171,20458
1024391,281780
40508,153795
115906,36681
86325,40452
1294805,81460
123017,32173
74192,28366
125099,129850
240802,121491
1023610,31714
548654,55758
20638,25626
134026,25626
2631,206
16672,258947
67632,18638
1289548,253775
81107,253451
136164,246205
559559,136842
144195,211005
1205579,299400
1454563,335866
1454564,335866
73875,12828
7588,56549
1106142,50458
577385,75931
1539147,124294
1346916,284063
144590,70131
111481,16313
84715,68252
138108,32272
930416,81242
226920,38604
552393,26010
936037,264273
118712,21792
934324,77175
583203,204053
99859,35851
125101,96664
45996,5846
1175686,195276
1016172,56790
85456,86279
986564,86279
66719,24889
66718,24889
1121891,204553
1293085,204553
132177,45089
90350,23609
1144404,137409
1144405,137409
27146,352128
25236,90147
1084905,208429
1021626,194872
73499,14561
1294627,116227
137143,72650
127845,32159
42793,108972
232685,58679
439236,28917
97020,24037
94049,34777
1292897,50210
112752,204260
1206113,25124
118712,132957
1142824,42380
1173208,42380
46325,10265
93991,117506
548666,199584
70109,32164
125101,72074
548651,52441
118688,257568
66719,74639
66718,74639
66719,262137
66718,262137
17295,33106
88299,49095
84998,49095
146017,40025
548474,40025
589915,162006
588066,37502
137143,45303
25236,45303
125099,127849
1057476,45407
25236,194523
67356,328869
144422,250671
3492,324253
65630,257445
551989,334682
1475318,343843
995331,340753
1438272,330127
54767,329829
101810,320146
589024,254155
1072375,280612
1043185,40122
1453807,335640
1466391,364153
204325,157422
89695,90800
1387618,226354
7288,329712
75960,358912
1309485,264401
6012,200645
62872,233639
34170,3936
1341218,281826
115893,113377
21399,19553
87851,67499
142138,134812
1100340,134812
1086409,128140
32564,141520
13848,53416
123224,335392
88809,21459
91552,263471
13848,13707
52909,8415
55948,8415
13848,2079
13848,2078
19850,290762
229420,339060
64901,222832
1202563,222832
26729,222832
123195,222832
240600,68335
30052,47761
87494,306969
49424,51270
550041,345323
104025,304372
8246,253414
144210,56132
71732,151069
71732,44287
71732,84071
114260,35128
83918,35128
229378,218784
1496149,354150
109293,334924
1031934,102901
1391838,326058
80219,262169
78107,89116
1522214,363805
992840,322850
33349,309919
111205,305044
1377131,346808
2675,306964
231199,306964
76453,306964
83328,306964
57581,306964
51534,306964
61986,306964
73409,306964
67980,306964
64035,306964
87494,306964
20976,361050
88784,26130
1029308,125232
1376961,345519
54874,106629
1422664,323370
588822,319993
383680,51935
585135,64551
18574,128848
18574,149895
18574,125666
18574,30015
18574,61431
18574,26849
33062,3578
33062,223655
33062,114081
95293,114081
931593,246013
592208,260886
6818,45555
64114,176143
19528,106826
29388,149180
29388,146787
29388,151732
29388,332757
29388,157779
29388,167874
21825,362439
103111,104954
4346,29257
4346,18447
137688,321303
53387,144580
144196,87022
96001,99708
1232592,109894
69991,50086
112019,21954
125071,41311
125071,40933
194276,59333
81675,191562
81676,191562
80950,146933
1143131,221800
34580,72664
100734,28416
1086349,292035
64508,172396
1046887,76040
585177,160106
11919,798
145675,356161
145676,356161
89628,336811
1210747,62616
1525199,364781
159240,146404
9956,258656
1146725,258656
9956,284841
1018106,294963
995462,146301
63571,70530
559151,70656
1262724,228221
19837,1899
7765,218296
72891,28068
72891,28072
72891,77642
72891,28071
72891,131815
133004,64624
43099,339669
1105213,289820
1464978,339312
1464979,339312
54507,266639
437833,293646
105866,314400
26882,334991
1111202,253273
1185256,48615
55045,284343
238822,35724
1057920,93178
986818,84094
931481,84942
227755,56623
1310443,264978
76021,216539
81251,184219
1296850,257253
932533,356296
2632,355178
1465613,325302
81692,46526
141888,49216
133210,59095
228709,329020
1404563,292014
72611,285387
1526643,339362
27676,2734
1037760,301846
1514585,361380
24577,74474
80609,58207
16522,32286
144277,288129
1348810,273896
108464,32329
146964,44296
1434069,75886
36045,67810
230201,337473
141619,53689
145509,314462
581415,77241
70579,52183
40025,239534
99314,171160
20646,254172
1978,347754
50583,55249
137475,47354
3047,298382
90363,80660
128639,22672
112159,13721
100369,28314
122633,32428
122633,109298
122633,132714
122633,67790
122633,81338
122633,80928
122633,106112
122633,134360
5446,109329
5446,58160
5446,66997
5446,66819
5446,67661
5446,67113
5446,67626
5446,67162
5446,109323
5446,54509
5446,101806
5446,161836
225899,20432
2087,120615
90638,34942
97555,44224
82579,36153
119073,92804
46997,69058
1138367,115738
130050,271665
1018699,98557
1109772,129175
1109773,129175
64114,92819
35019,118427
45577,87148
90818,49347
67642,291343
100369,41656
1173190,296025
147792,53310
40230,45147
584527,62762
94878,44135
17051,287636
84034,117435
46280,5881
8823,55240
39853,4893
1362463,291540
1362464,291540
75891,228294
125690,111398
75725,31686
45572,30879
45572,81772
1406027,314443
1376617,298653
92410,135659
21819,71147
206476,254201
1371562,365491
376896,113329
25826,28061
37197,28061
25826,88266
25826,5484
25826,262871
44965,262871
25826,66087
25826,129627
1052806,129627
25826,117567
45981,113782
6737,294016
94096,324178
225568,121329
103111,121329
103111,96368
103111,129847
103111,129851
103111,156988
103111,156995
103111,146970
103111,157724
103111,179178
103111,115042
933176,231001
112391,341201
105984,140648
18669,57578
105984,77860
58608,26040
69801,56195
99362,34729
99362,44899
35735,51485
1494007,353148
1331985,277541
1331986,277541
1331987,277541
64205,238781
151051,247720
59958,20323
56865,60278
113855,352157
123515,111170
115624,17038
76021,44037
27005,135309
29433,79506
29433,107081
29433,81654
29433,40141
29433,30552
29433,30872
29433,40461
29433,47453
29433,40145
29433,28848
29433,27703
29433,42326
29433,28847
78268,287493
592488,273096
18635,217085
230349,293476
1187609,31973
1044881,339077
37197,280957
37197,157174
37197,76833
37197,133941
37197,4419
89275,135385
37742,296491
239293,70864
239293,44444
8949,74836
1126130,241070
55379,74944
43993,74945
971831,335872
1224778,366045
1288710,253257
96919,81644
116329,56663
1532987,268788
1149369,222581
928931,318914
6818,113255
6818,36880
6818,139945
102389,97632
1310939,258075
120019,310126
1397752,310126
120025,310126
120020,310126
82714,37055
1647161,107596
141673,79329
78871,335462
1473044,342786
45672,110261
45577,110261
45672,45233
45672,83223
45577,83223
45672,86251
45672,66664
45672,84060
45672,105989
45672,35953
45672,105866
45672,124393
45672,158598
45672,40084
1192754,321741
1418227,321039
30942,148451
26436,267389
39009,37216
28244,139609
33166,139609
37493,139609
228338,139609
71522,198820
27436,79921
18910,85442
18910,213556
38937,213556
88039,353345
1134,114184
1134,68756
21126,271331
1019955,315256
1019956,315256
1296088,64931
83173,18492
87661,27875
939330,125148
71729,227973
1105733,278393
932585,134477
89517,53368
73577,297023
103602,64015
258011,363157
115987,36693
13861,20863
97827,120478
18969,8556
98389,224815
89179,118576
1068104,118580
223944,56332
129627,236368
63477,21753
3401,33446
82800,39016
1020742,320061
97774,37615
99280,27939
99280,27940
606500,87897
1192062,208783
1056396,211928
1180756,211928
128302,64042
127367,41955
49450,38362
550519,68192
240351,263823
137002,139579
16830,56007
143676,279543
238118,65107
111085,33627
240597,65264
143628,45227
240351,84254
128294,42651
128295,42651
58728,48676
239485,94696
237285,65089
98835,27925
240555,65123
132257,100888
1085341,262806
19983,62871
86895,63536
127401,41979
98094,31647
19333,72574
145376,72066
1419971,322039
1407759,315226
1359154,289781
1171679,191112
1298633,254725
1172858,304134
85456,114564
1149070,337456
582498,77745
587089,30065
229252,227600
1172858,302472
994514,302435
110216,20622
35770,166874
87561,21466
1705978,304701
1041411,159365
1173084,303966
593017,44059
943162,241174
88809,60730
238027,366120
1019955,353813
1019956,353813
88809,84693
593019,25499
37630,21462
53978,62803
88809,54256
1019955,122895
1019956,122895
99710,188719
1007697,96112
593017,96159
53978,170845
1019955,228650
1019956,228650
37630,41903
110241,61271
1019955,98122
1019956,98122
110227,27624
1019955,153170
1019956,153170
1903535,301671
1042245,107745
222770,55627
1782355,230437
88441,33202
990777,161402
131902,45002
90454,96147
85894,54814
1032103,81551
53978,32295
989877,161442
32134,56598
206485,266764
1313885,266764
1047948,325690
106345,42436
1079152,127017
20877,225403
3224,78329
51516,72111
107658,288171
1446636,333091
123708,221444
1043078,143881
1033883,143980
78751,159657
87772,46375
1143757,305899
42804,97449
90454,325555
113671,21566
131895,141613
222770,66292
87772,118632
93193,134446
35770,13986
90454,161238
583607,21906
76813,54969
625416,165016
90454,46373
87772,103048
86009,45533
87355,54959
87356,54959
96372,74405
109256,366742
1161014,324986
247612,366551
43553,314371
1421897,288301
45489,84994
45489,88950
45491,88950
114484,35652
1348397,284682
1348398,284682
87429,65592
1401474,312831
81718,315465
94050,90992
130135,355389
563700,50535
67259,250638
96372,75133
64574,43409
39787,67467
82516,51129
105113,169090
114484,228198
1166937,299851
109893,367006
121873,277435
54767,365188
1498577,355436
548633,121652
1560279,347548
1162288,179805
1129874,150161
105113,169089
53978,20929
110227,62883
1143477,161227
76813,142412
309934,227832
90454,161226
86009,39347
85894,319920
76813,117345
635017,211275
113671,35064
113671,159666
110148,166231
224751,56666
131895,157800
87772,41381
1770592,232711
85456,348762
131895,276846
96372,75134
1076629,267831
550155,199571
71797,297603
163998,294741
103679,53554
93561,88126
88253,89604
7765,17875
82444,17875
134328,362077
1153600,171174
570753,365340
935102,44282
1168715,339342
1466676,339342
1507682,359070
933247,86413
13953,85262
96546,66013
87407,174278
1377071,298844
1475410,343878
145837,85610
45030,150218
45030,92673
223398,31396
1180543,199989
1454877,336033
1289919,254005
39996,117999
581079,115871
1487626,348929
205082,270696
1490045,270696
64831,27766
1418914,321224
227525,58227
14643,247780
99436,127987
129770,127987
83284,55325
935866,84249
1521135,344043
3754,74437
4066,3012
32919,3565
103511,206018
37561,355594
936922,89183
81749,128368
35325,116789
95921,26651
81116,107393
16666,25354
1272849,306952
1525126,347258
67967,50189
67967,60810
1375639,280182
78747,63825
589104,80277
1343584,282762
1081534,125619
1338679,280755
1115958,300654
230217,127471
1027870,127471
77867,15089
142517,337549
1333461,364137
1056121,312221
68770,62796
587411,91417
105407,50010
1219210,60695
39138,4728
39138,11913
39138,4727
39138,10516
212240,70044
1173091,130515
933065,86252
19859,324325
1424434,324325
87059,367326
229962,367326
1032011,339527
1895,42693
588449,317260
558509,70448
38459,82941
21902,53807
76812,53807
90220,235044
72952,58720
122670,14558
107639,39317
41111,74922
66969,251584
4645,167424
1097458,133521
480666,61580
481162,278867
86004,27560
35325,81274
64278,50652
53861,170752
1352267,360203
1123763,270766
96372,75140
238822,328739
119430,57991
20877,293395
119430,293395
25317,293395
119430,329868
119430,104945
119430,198531
119430,56978
119430,57310
119430,57914
72191,45990
72191,60018
72191,64948
72191,60191
72191,59857
4410,64032
4410,78812
4410,121464
4410,8430
72191,61217
4410,75532
4410,155956
72191,42579
72191,56922
72191,293264
71609,157827
1324367,271983
33781,70449
39138,36324
1377521,293189
1505912,293189
84818,19548
56714,134881
26265,61208
90812,336004
1535256,368256
1079368,246133
273,211166
1241,211166
5714,211166
8557,211166
8577,211166
27889,211166
52576,211166
53431,211166
56194,211166
72133,211166
132452,211166
237884,211166
130050,343426
125952,51285
96372,75142
586094,291006
1353210,276536
230541,200823
212674,327383
6162,287426
227238,23857
500061,332502
1312149,266058
95329,40635
68002,73132
4453,122368
